user_id,touch_date,channel,campaign_id,session_id,utm_source
U1952,16-01-2025,Facebook,F002,S73763,Facebook
U1952,17-01-2025,LinkedIn,L001,S64479,LinkedIn
U1952,18-01-2025,TikTok,T001,S43055,TikTok
U1952,19-01-2025,TikTok,T001,S17450,TikTok
U1953,21-02-2025,Google Ads,G001,S54528,Google Ads
U1953,22-02-2025,Google Ads,G002,S94083,Google Ads
U1953,23-02-2025,LinkedIn,L001,S13980,LinkedIn
U1954,26-02-2025,Facebook,F002,S43262,Facebook
U1954,27-02-2025,TikTok,T001,S89522,TikTok
U1954,28-02-2025,LinkedIn,L001,S19808,LinkedIn
U1954,01-03-2025,Google Ads,G001,S49950,Google Ads
U1955,19-03-2025,Facebook,F001,S67797,Facebook
U1955,20-03-2025,LinkedIn,L001,S52407,LinkedIn
U1955,21-03-2025,TikTok,T001,S81520,
U1955,22-03-2025,TikTok,T001,S75898,TikTok
U1956,13-01-2025,Facebook,F002,S15349,Facebook
U1956,14-01-2025,Google Ads,G002,S32463,Google Ads
U1956,15-01-2025,TikTok,T001,S73528,TikTok
U1956,16-01-2025,TikTok,T001,S24776,TikTok
U1957,15-02-2025,TikTok,T001,S73308,
U1957,16-02-2025,Facebook,F002,S48059,Facebook
U1957,17-02-2025,Google Ads,G001,S24239,
U1958,19-02-2025,LinkedIn,L001,S93251,LinkedIn
U1958,20-02-2025,TikTok,T001,S20534,TikTok
U1958,21-02-2025,LinkedIn,L001,S96067,LinkedIn
U1958,22-02-2025,TikTok,T001,S18660,TikTok
U1958,23-02-2025,TikTok,T001,S49823,TikTok
U1959,17-01-2025,Google Ads,G001,S71404,Google Ads
U1959,18-01-2025,LinkedIn,L001,S25954,LinkedIn
U1959,19-01-2025,TikTok,T001,S95751,TikTok
U1959,20-01-2025,LinkedIn,L001,S26462,LinkedIn
U1960,07-03-2025,TikTok,T001,S61224,TikTok
U1960,08-03-2025,Facebook,F002,S91352,Facebook
U1961,11-03-2025,Facebook,F001,S88513,Facebook
U1961,12-03-2025,LinkedIn,L001,S93749,LinkedIn
U1962,07-03-2025,LinkedIn,L001,S49369,LinkedIn
U1962,08-03-2025,TikTok,T001,S22661,TikTok
U1962,09-03-2025,TikTok,T001,S17970,TikTok
U1962,10-03-2025,LinkedIn,L001,S29416,LinkedIn
U1962,11-03-2025,Google Ads,G001,S84095,Google Ads
U1963,08-01-2025,TikTok,T001,S97594,TikTok
U1963,09-01-2025,TikTok,T001,S92516,TikTok
U1964,19-01-2025,LinkedIn,L001,S58226,LinkedIn
U1964,20-01-2025,TikTok,T001,S99449,TikTok
U1964,21-01-2025,TikTok,T001,S66488,TikTok
U1964,22-01-2025,TikTok,T001,S98294,TikTok
U1965,21-02-2025,LinkedIn,L001,S97342,LinkedIn
U1965,22-02-2025,TikTok,T001,S90093,TikTok
U1965,23-02-2025,Google Ads,G002,S88629,Google Ads
U1965,24-02-2025,Google Ads,G001,S64862,Google Ads
U1966,03-01-2025,Google Ads,G002,S70167,Google Ads
U1966,04-01-2025,Facebook,F001,S24568,Facebook
U1966,05-01-2025,Google Ads,G001,S25467,Google Ads
U1966,06-01-2025,TikTok,T001,S26676,TikTok
U1967,27-01-2025,LinkedIn,L001,S87701,LinkedIn
U1967,28-01-2025,TikTok,T001,S90978,TikTok
U1967,29-01-2025,Google Ads,G002,S72744,Google Ads
U1967,30-01-2025,LinkedIn,L001,S86700,LinkedIn
U1967,31-01-2025,LinkedIn,L001,S80290,LinkedIn
U1968,25-01-2025,LinkedIn,L001,S11225,LinkedIn
U1968,26-01-2025,Google Ads,G001,S27279,Google Ads
U1968,27-01-2025,Facebook,F002,S48187,Facebook
U1969,01-03-2025,Google Ads,G002,S16858,Google Ads
U1969,02-03-2025,LinkedIn,L001,S42099,LinkedIn
U1969,03-03-2025,Google Ads,G001,S84796,Google Ads
U1970,11-01-2025,Facebook,F002,S68046,
U1970,12-01-2025,Google Ads,G001,S10395,
U1971,11-02-2025,LinkedIn,L001,S52628,LinkedIn
U1971,12-02-2025,Google Ads,G001,S49386,
U1971,13-02-2025,TikTok,T001,S95504,
U1972,27-02-2025,LinkedIn,L001,S85801,LinkedIn
U1972,28-02-2025,TikTok,T001,S40624,TikTok
U1972,01-03-2025,Google Ads,G002,S62979,Google Ads
U1973,19-03-2025,Facebook,F001,S86421,Facebook
U1973,20-03-2025,LinkedIn,L001,S34331,LinkedIn
U1973,21-03-2025,Facebook,F002,S56326,Facebook
U1974,17-01-2025,TikTok,T001,S52597,TikTok
U1974,18-01-2025,LinkedIn,L001,S51751,LinkedIn
U1974,19-01-2025,LinkedIn,L001,S99541,LinkedIn
U1974,20-01-2025,Facebook,F002,S39992,Facebook
U1974,21-01-2025,Facebook,F001,S22121,Facebook
U1975,12-01-2025,Facebook,F001,S82240,Facebook
U1975,13-01-2025,Google Ads,G002,S66087,Google Ads
U1975,14-01-2025,Facebook,F002,S32560,Facebook
U1975,15-01-2025,LinkedIn,L001,S46660,LinkedIn
U1975,16-01-2025,Google Ads,G002,S34496,Google Ads
U1976,01-03-2025,LinkedIn,L001,S83920,
U1976,02-03-2025,TikTok,T001,S59979,TikTok
U1976,03-03-2025,Facebook,F001,S31330,Facebook
U1977,25-01-2025,Facebook,F002,S37219,Facebook
U1977,26-01-2025,LinkedIn,L001,S89781,LinkedIn
U1977,27-01-2025,Facebook,F002,S88655,Facebook
U1977,28-01-2025,Google Ads,G002,S41821,Google Ads
U1978,13-03-2025,Facebook,F001,S84944,Facebook
U1978,14-03-2025,LinkedIn,L001,S80605,LinkedIn
U1978,15-03-2025,TikTok,T001,S17704,TikTok
U1979,10-03-2025,Facebook,F002,S16565,Facebook
U1979,11-03-2025,TikTok,T001,S19117,TikTok
U1979,12-03-2025,TikTok,T001,S54322,
U1979,13-03-2025,TikTok,T001,S79001,TikTok
U1980,28-01-2025,Facebook,F002,S29547,Facebook
U1980,29-01-2025,LinkedIn,L001,S17038,LinkedIn
U1981,03-01-2025,LinkedIn,L001,S81873,LinkedIn
U1981,04-01-2025,Google Ads,G002,S30875,Google Ads
U1981,05-01-2025,Facebook,F001,S97561,Facebook
U1981,06-01-2025,TikTok,T001,S56612,TikTok
U1982,04-02-2025,TikTok,T001,S91748,TikTok
U1982,05-02-2025,Google Ads,G002,S99846,Google Ads
U1982,06-02-2025,Google Ads,G001,S48289,Google Ads
U1982,07-02-2025,Google Ads,G002,S94553,Google Ads
U1983,10-02-2025,Google Ads,G002,S94983,Google Ads
U1983,11-02-2025,TikTok,T001,S56629,TikTok
U1983,12-02-2025,TikTok,T001,S87810,TikTok
U1983,13-02-2025,LinkedIn,L001,S92762,LinkedIn
U1984,23-01-2025,TikTok,T001,S53473,TikTok
U1984,24-01-2025,TikTok,T001,S79806,TikTok
U1984,25-01-2025,LinkedIn,L001,S65916,LinkedIn
U1984,26-01-2025,Google Ads,G002,S13811,Google Ads
U1985,14-02-2025,Facebook,F002,S98782,Facebook
U1985,15-02-2025,TikTok,T001,S22194,TikTok
U1985,16-02-2025,LinkedIn,L001,S64499,LinkedIn
U1985,17-02-2025,Facebook,F002,S57836,Facebook
U1985,18-02-2025,TikTok,T001,S75283,TikTok
U1986,09-03-2025,TikTok,T001,S34911,TikTok
U1986,10-03-2025,Google Ads,G002,S13447,Google Ads
U1987,28-02-2025,LinkedIn,L001,S14899,LinkedIn
U1987,01-03-2025,LinkedIn,L001,S52213,LinkedIn
U1987,02-03-2025,LinkedIn,L001,S84081,LinkedIn
U1987,03-03-2025,TikTok,T001,S47830,TikTok
U1987,04-03-2025,LinkedIn,L001,S75365,LinkedIn
U1988,12-01-2025,LinkedIn,L001,S44136,LinkedIn
U1988,13-01-2025,Facebook,F002,S52477,Facebook
U1988,14-01-2025,Google Ads,G002,S23224,Google Ads
U1989,09-01-2025,LinkedIn,L001,S63389,LinkedIn
U1989,10-01-2025,Google Ads,G001,S53175,
U1990,03-01-2025,LinkedIn,L001,S59895,LinkedIn
U1990,04-01-2025,Google Ads,G002,S97329,Google Ads
U1990,05-01-2025,Facebook,F002,S43069,Facebook
U1991,26-02-2025,LinkedIn,L001,S48197,LinkedIn
U1991,27-02-2025,LinkedIn,L001,S95365,LinkedIn
U1991,28-02-2025,TikTok,T001,S45247,TikTok
U1991,01-03-2025,TikTok,T001,S10434,TikTok
U1991,02-03-2025,LinkedIn,L001,S44474,LinkedIn
U1992,27-02-2025,TikTok,T001,S32540,TikTok
U1992,28-02-2025,Facebook,F002,S22787,Facebook
U1993,16-01-2025,Google Ads,G001,S57950,Google Ads
U1993,17-01-2025,Facebook,F002,S45989,Facebook
U1994,23-01-2025,LinkedIn,L001,S55891,LinkedIn
U1994,24-01-2025,LinkedIn,L001,S81062,
U1994,25-01-2025,LinkedIn,L001,S12775,LinkedIn
U1994,26-01-2025,Google Ads,G001,S32388,Google Ads
U1994,27-01-2025,TikTok,T001,S47886,
U1995,25-01-2025,Facebook,F001,S82776,Facebook
U1995,26-01-2025,LinkedIn,L001,S77136,LinkedIn
U1995,27-01-2025,Google Ads,G002,S92629,Google Ads
U1995,28-01-2025,TikTok,T001,S29483,TikTok
U1996,15-01-2025,Facebook,F001,S97242,Facebook
U1996,16-01-2025,Google Ads,G002,S52082,Google Ads
U1996,17-01-2025,LinkedIn,L001,S99690,LinkedIn
U1996,18-01-2025,Google Ads,G002,S69220,
U1996,19-01-2025,TikTok,T001,S81310,TikTok
U1997,21-02-2025,Google Ads,G002,S17188,Google Ads
U1997,22-02-2025,Google Ads,G001,S16584,Google Ads
U1997,23-02-2025,LinkedIn,L001,S15285,LinkedIn
U1998,16-03-2025,TikTok,T001,S32995,TikTok
U1998,17-03-2025,Google Ads,G001,S23566,Google Ads
U1998,18-03-2025,LinkedIn,L001,S60668,LinkedIn
U1998,19-03-2025,LinkedIn,L001,S64643,LinkedIn
U1998,20-03-2025,LinkedIn,L001,S62442,LinkedIn
U1999,08-02-2025,TikTok,T001,S41661,TikTok
U1999,09-02-2025,Facebook,F001,S72303,Facebook
U1999,10-02-2025,Facebook,F002,S72814,
U1999,11-02-2025,Facebook,F001,S53436,Facebook
U1654,18-03-2025,LinkedIn,L001,S99110,LinkedIn
U1138,19-01-2025,LinkedIn,L001,S46727,LinkedIn
U1887,18-02-2025,TikTok,T001,S85726,TikTok
U1846,18-01-2025,Facebook,F001,S67923,Facebook
U1648,16-01-2025,Facebook,F002,S88586,Facebook
U1915,14-03-2025,LinkedIn,L001,S56870,LinkedIn
U1557,11-03-2025,LinkedIn,L001,S10595,LinkedIn
U1863,07-03-2025,LinkedIn,L001,S46282,LinkedIn
U1258,16-02-2025,TikTok,T001,S98056,TikTok
U1905,04-03-2025,Facebook,F002,S79306,Facebook
U1799,23-02-2025,LinkedIn,L001,S61444,LinkedIn
U1057,02-03-2025,Facebook,F001,S92856,Facebook
U1093,18-02-2025,Google Ads,G001,S57055,Google Ads
U1434,12-03-2025,Facebook,F001,S68565,Facebook
U1084,08-02-2025,Google Ads,G002,S94878,Google Ads
U1508,04-01-2025,Google Ads,G002,S10229,Google Ads
U1801,17-02-2025,LinkedIn,L001,S79803,LinkedIn
U1476,25-01-2025,Facebook,F001,S63309,Facebook
U1807,18-02-2025,TikTok,T001,S65781,TikTok
U1773,20-01-2025,Google Ads,G002,S76793,Google Ads
